"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Reggae","The Cat Empire","Still Young","4q7klA9ggWknZDhHhz9XYp",54,0.00727,0.613,258573,0.762,0,"B",0.188,-4.679,"Major",0.0359,149.225,"4/4",0.743
"Children’s Music","RKCB","Know Love","3PRRRSkNfeZmA5xUEUkK2L",54,0.0543,0.67,242830,0.572,0.00294,"D",0.188,-9.29,"Minor",0.0732,106.016,"4/4",0.209
"Soundtrack","Alan Silvestri","Theme From The Bodyguard","7pFzrCFu9rDXwpACjPM18q",40,0.909,0.0695,163360,0.0861,0.933,"D#",0.111,-19.536,"Major",0.043,71.159,"4/4",0.0368
"Dance","Timbaland","Give It To Me","0wbDgMuAoy7O7pL3a69uZx",54,0.17,0.973,234027,0.723,0.000282,"G#",0.0863,-4.017,"Major",0.0569,110.625,"4/4",0.751
"Ska","Buck-O-Nine","Steve Was Dead","2VkYbHrG3fYDpzWYfCOqBM",13,3e-04,0.355,120640,0.99,0,"G",0.367,-3.284,"Major",0.0605,154.897,"4/4",0.774
"Reggaeton","Natti Natasha","Oh Daddy","2jOhhdNkBc94SfAcrg5Z28",60,0.0871,0.754,178547,0.734,0,"B",0.0837,-4.933,"Major",0.0532,97.997,"4/4",0.842
"Folk","Manfred Mann","Do Wah Diddy Diddy","7gEpTMp9MQc1uJwivtL37R",65,0.262,0.661,143400,0.557,0,"E",0.0557,-8.244,"Major",0.049,125.445,"4/4",0.957
"R&B","Nicotine's Famous Honey","Closure (Outro) [feat. Nicotine]","0VFXFyPMq3FwEa1Xg4jqnq",44,0.686,0.591,221212,0.551,0.0524,"F",0.149,-12.141,"Minor",0.0738,99.094,"5/4",0.158
"Rock","Rob Zombie","Feel So Numb","6KnNDix4Owr4vNmsPhLmxD",54,4.3e-05,0.566,233667,0.889,0.00907,"G#",0.292,-5.22,"Major",0.0426,127.045,"4/4",0.141
"Reggae","John Brown's Body","Dust Bowl","3xvYlOzpkgcyndBeihWGOF",19,0.0063,0.571,285547,0.865,0,"F#",0.159,-5.619,"Minor",0.04,85.959,"4/4",0.589
"Anime","LEISURE","Know You Better","0vhw0ns7nvP9FeHdnWQokf",54,0.0774,0.747,213582,0.537,0.00108,"E",0.0968,-8.452,"Minor",0.0335,97.016,"4/4",0.337
"Classical","The Hilliard Ensemble","""Mille Regretz"" (Després)","27vOEIukMzyPsOQSE4rbgW",36,0.993,0.214,123667,0.0558,0.0322,"B",0.12,-25.622,"Major",0.0441,83.106,"4/4",0.0333
"Electronic","Kill The Noise","Rockers","18lpMZNEKw8tLe86HshJRU",36,0.000946,0.686,245625,0.979,0.7,"B",0.087,-4.076,"Major",0.0722,127.999,"4/4",0.355
"Rock","George Thorogood & The Destroyers","Bad To The Bone","6s0NHplywwr1IjnQpUpWJk",68,0.00614,0.459,292173,0.727,0.065,"C",0.384,-11.777,"Major",0.0303,149.229,"1/4",0.954
"Opera","Giacomo Puccini","Turandot, Act 3: Nessun dorma","51RWz7vkdasoW8bKmHFfOn",11,0.977,0.16,194973,0.287,0.0292,"D",0.14,-10.852,"Major",0.0373,176.69,"3/4",0.0734
"Electronic","Gramatik","Back To The Future","7EXvAhs036U3fda0EbxqGR",37,0.0186,0.583,180000,0.841,0,"D",0.105,-3.665,"Major",0.19,90.646,"4/4",0.495
"Country","Lynyrd Skynyrd","Free Bird","5EWPGh7jbTNO2wakv8LjUI",70,0.0765,0.252,547107,0.844,0.00018,"C",0.084,-8.121,"Major",0.0572,118.158,"4/4",0.351
"Comedy","Frankie Boyle","Celebrities","3vyMBZGviN08dfQ6X3reQh",28,0.752,0.494,444960,0.891,0,"D",0.667,-12.801,"Minor",0.917,82.748,"4/4",0.169
"Jazz","Glenn Miller","Let's Have Another Cup Of Coffee (From ""Face The Music"") - 2002 Remastered","5DMTreJFLW0tzLdqIC7OtZ",35,0.847,0.576,183213,0.412,0,"D#",0.12,-9.244,"Major",0.0698,161.418,"4/4",0.687
"Dance","Miley Cyrus","Maybe You're Right","4nBHndk4Hru2sgGH30GCgu",52,0.0235,0.719,213387,0.814,0,"G#",0.0862,-5.099,"Major",0.0523,107.973,"4/4",0.571
"Jazz","Ellis Marsalis","Bess You Is My Woman (From ""Porgy and Bess""","2fJQmRWmlyqRxm8Pwdw7th",41,0.974,0.474,485533,0.0488,0.842,"A#",0.582,-18.712,"Major",0.0396,117.764,"4/4",0.0701
"Opera","Giacomo Puccini","Mi chiamano Mimi from La bohème","3gLYsi12gXNyge3JAgIOCK",7,0.99,0.207,285507,0.0933,0.00143,"D",0.105,-19.272,"Major",0.0539,183.235,"5/4",0.0357
"Soul","SMLE","By My Side","6enxDqqRS1j7iVzPI2wsnQ",56,0.061,0.762,152307,0.535,0.134,"C#",0.112,-7.685,"Major",0.106,84.955,"4/4",0.421
"Blues","Rob Zombie","Feel So Numb","6KnNDix4Owr4vNmsPhLmxD",54,4.3e-05,0.566,233667,0.889,0.00907,"G#",0.292,-5.22,"Major",0.0426,127.045,"4/4",0.141
"Soul","dvsn","Morning After","32cHleNk6n0RIVJMF4Q8LU",61,0.00959,0.668,269973,0.504,5.91e-06,"E",0.0992,-9.193,"Minor",0.0382,119.99,"4/4",0.154
"Folk","Lord Huron","We Went Wild","5fyAyaATYirkgFxYx3E0LL",44,0.877,0.603,291144,0.4,0.897,"F#",0.135,-12.607,"Major",0.0282,91.502,"4/4",0.487
"Rap","KYLE","Ikuyo (feat. 2 Chainz & Sophia Black)","2NWoKpRnMfxocVAXF8ASwk",61,0.255,0.765,221667,0.609,1.28e-05,"C#",0.119,-5.285,"Minor",0.19,77.957,"4/4",0.547
"Children’s Music","Butthole Surfers","Pepper","1ng36571Iyov4HBxUClySn",60,0.00589,0.631,297267,0.804,0.00116,"G",0.16,-5.492,"Major",0.166,79.898,"4/4",0.671
"Reggae","Lady Saw","No Matta Me","6euGzd1RnbJEqas68mjaox",24,0.258,0.665,189467,0.596,0,"F#",0.327,-9.74,"Minor",0.419,94.893,"4/4",0.754
"Jazz","Deca","Gabriel Ratchet","4uQjhQYQyVZBKDtve537qZ",41,0.445,0.676,191832,0.742,0,"G",0.11,-4.764,"Major",0.308,81.916,"4/4",0.753
"Reggaeton","Pepe Quintana","Tu Dealer","7oayFEgp675EPQcTHAFbQ4",54,0.572,0.691,306127,0.766,0,"A",0.528,-5.465,"Minor",0.131,141.967,"4/4",0.623
"Hip-Hop","Don Toliver","Backend","4DANFfDlHnsYAjWdfFg3ae",54,0.141,0.871,231409,0.658,0,"F",0.125,-5.74,"Minor",0.13,120.008,"4/4",0.616
"Soul","NoMBe","Man Up","3De27Ya4FzIYIQuWah3n6A",43,0.0113,0.671,204400,0.906,0,"B",0.0457,-5.532,"Minor",0.0668,105.984,"4/4",0.885
"Movie","Richard M. Sherman","It's a Small World","1sNwPHca1NKUhyQcQ3mS3C",38,0.55,0.624,303400,0.522,0,"G",0.296,-9.814,"Major",0.0385,119.846,"4/4",0.869
"Hip-Hop","Pete Rock","A Little Soul","00t78SKl7PHj3KfQ54fenL",55,0.00781,0.727,341200,0.605,0.83,"A#",0.224,-8.303,"Minor",0.0711,181.539,"4/4",0.687
"Comedy","Bill Engvall","Not On My Bucket List","3OLxWUhHAlPUfCOjesNKro",14,0.852,0.64,533013,0.96,0,"F#",0.97,-5.543,"Minor",0.938,100.748,"4/4",0.12
"Blues","Ra Ra Riot","Bad Times","3BjNSJo4hsA7c767nVjBRL",55,0.00506,0.597,215080,0.827,8.72e-06,"F#",0.0692,-3.713,"Major",0.0367,148.014,"4/4",0.732
"Opera","Gioachino Rossini","La Boutique Fantasque: Overture","2MQsUoLZWRr7xtLsXwFJpr",14,0.971,0.312,379360,0.0997,0.785,"G",0.202,-23.083,"Major",0.0457,148.411,"3/4",0.0964
"Rap","Britney Spears","Break the Ice","52K4Nl7eVNqUpUeJeWJlwT",59,0.689,0.712,196053,0.911,8.02e-06,"F",0.107,-3.866,"Minor",0.0445,117.533,"4/4",0.85
"Folk","Mason Jennings","Santa Claus Is Coming To Town","3sS5Mr9OJCJXyRuESUNIbM",44,0.826,0.546,129427,0.273,2.08e-06,"G",0.116,-10.567,"Major",0.0557,145.826,"4/4",0.533
"Opera","Gioachino Rossini","La Cenerentola / Act 1: ""Signor... Altezza, è in tavola""","0G9fY4MmeaEmO9bFRYYvP9",14,0.978,0.409,276000,0.368,0.000628,"D",0.284,-14.622,"Major",0.0729,93.051,"4/4",0.333
"Electronic","Herobust","Giant Squiddim VIP - Herobust VIP","6B3J7lMigme22RUuuqPPOV",27,0.204,0.658,180414,0.814,0.0482,"C#",0.354,-5.087,"Major",0.458,144.914,"4/4",0.398
"Rock","Empire of the Sun","High And Low","2Q7PDjPz7h559wBF97lO07",60,0.0213,0.512,224840,0.768,3.2e-06,"C#",0.0918,-4.673,"Major",0.045,126.907,"4/4",0.322
"R&B","John Legend","Give Love on Christmas Day - Recorded at Spotify Studios NYC - Spotify Singles - Christmas","2bhUuihxnwHia4kXN0Tx6m",49,0.924,0.614,225576,0.218,0,"C",0.111,-9.643,"Major",0.0343,140.013,"4/4",0.357
"Alternative","Frank Ocean","Pretty Sweet","17yrCsl1Ai6CZLBmGj6d6p",61,0.258,0.201,158478,0.724,0.0281,"C",0.296,-6.744,"Major",0.0499,154.395,"4/4",0.167
"Movie","Dorothée","C'est dur de travailler","7xiarmukS6fPv0el8smOID",2,0.227,0.732,191440,0.45,0,"C",0.193,-12.084,"Major",0.0722,129.507,"4/4",0.961
"Classical","Antonio Vivaldi","Vivaldi: Violin Concerto in E Major, RV 269, No. 1, Spring: I. Allegro","6JV3m7TDJ9gsJNHp0e4MWM",54,0.883,0.575,187720,0.174,0.898,"E",0.108,-14.423,"Major",0.0424,113.134,"4/4",0.381
"Anime","Alter Bridge","Watch Over You","7kxfWvj6u9oWQ5C36kMtGb",58,0.0904,0.175,259133,0.691,0.00352,"G",0.173,-5.425,"Major",0.0391,171.586,"4/4",0.141
"Rock","Young the Giant","Darkest Shade of Blue","7c2nxdvX2qbrT6ilCID2TG",50,0.862,0.382,133773,0.241,0.00583,"A",0.0995,-11.942,"Major",0.04,128.17,"4/4",0.103
"R&B","Joe","I Wanna Know","1m2xMsxbtxv21Brome189p",65,0.26,0.725,296693,0.487,1.09e-05,"G#",0.431,-5.959,"Minor",0.0368,136.086,"4/4",0.599
"Blues","Declan McKenna","Listen to Your Friends","4mvPRLDf0ZedTzzXaXEavJ",57,0.293,0.324,258933,0.839,0,"A",0.224,-7.08,"Major",0.0819,99.941,"4/4",0.679
"Electronic","Original Swimming Party","Biggest Curse","3BinOGw10G85raCzzzfJ1v",31,0.0698,0.533,260000,0.678,0.283,"F#",0.0571,-11.42,"Major",0.451,121.828,"4/4",0.695
"Rock","Dire Straits","Money for Nothing","4yqtwO7MQIIXqoiRBPHAgR",62,0.0491,0.667,506400,0.655,0.000894,"D",0.0641,-9.339,"Minor",0.0367,134.212,"4/4",0.657
"Soul","Sy Ari Da Kid","TLC","0h207hqB9AalOPcXrHH1bd",51,0.255,0.709,188186,0.246,5.76e-06,"G#",0.124,-12.51,"Minor",0.268,126.893,"4/4",0.292
"Indie","City of the Sun","Ventura","3aIidfKAjMwaRTgvY9d0BG",63,0.403,0.605,281000,0.422,0.902,"E",0.0974,-15.64,"Minor",0.0318,120.052,"4/4",0.172
"Alternative","AViVA","BLACKOUT","7LEMezp5TN5VKdnRLIdxEt",54,0.027,0.598,197589,0.468,0.0243,"A",0.109,-6.25,"Minor",0.195,179.91,"4/4",0.797
"Rap","BROCKHAMPTON","1998 TRUMAN","0ToC28lLiwEKyQdN4FXypS",61,0.166,0.607,245333,0.713,0,"F",0.769,-6.206,"Major",0.243,134.994,"4/4",0.482
"Soul","The Roots","My Shot (feat. Busta Rhymes, Joell Ortiz & Nate Ruess) - Rise Up Remix","7ElYuU4c2EVqtLpCBst0au",50,0.104,0.599,270747,0.965,0,"A#",0.109,-4.821,"Major",0.271,94.045,"4/4",0.438
"Jazz","Blockhead","Expiration Date","5RL7Pq7FlVHDu4ZFivKTeU",38,0.0813,0.632,341987,0.646,0.862,"A#",0.112,-10.572,"Minor",0.0269,109.965,"4/4",0.556
"Children’s Music","Knuckle Puck","Want Me Around","1hWlZxzZWiXRkQy7ywSAmh",52,0.00699,0.452,211101,0.962,1.01e-05,"C",0.0997,-3.225,"Minor",0.127,101.885,"4/4",0.527
"Anime","The Front Bottoms","You Used To Say (Holy Fuck)","3KPp825w9niuNqzXu9AgQ4",48,0.00122,0.624,240827,0.736,0.0204,"F",0.121,-7.163,"Major",0.0318,112.009,"4/4",0.325
"Rap","Rick Ross","Florida Boy","07TpaOs25YRFTrdTnOXgTE",55,0.00922,0.448,312407,0.74,0,"F",0.349,-3.708,"Minor",0.247,111.217,"5/4",0.42
"Pop","Rainbow Kitten Surprise","It's Called: Freefall","474uVhyGgK5MtY9gMcDgGl",65,0.632,0.744,152293,0.516,0,"D",0.605,-6.365,"Major",0.0513,97.944,"4/4",0.281
"World","Casting Crowns","Broken Together","2PuvIyN4e2w2i4GIjWCqsB",51,0.954,0.342,281427,0.151,0,"A#",0.157,-12.397,"Major",0.0363,88.358,"5/4",0.192
"Electronic","Kasabian","Underdog","3PbsDnKdrZY0ttX7VE9s5R",63,0.0604,0.526,277467,0.894,1.33e-06,"F",0.582,-5.407,"Minor",0.0543,101.017,"4/4",0.653
"Soul","Thutmose","Sunburn","003869MTbPvYtAYtngLe1d",40,0.0187,0.56,186667,0.775,0,"C#",0.107,-3.678,"Major",0.0486,180.01,"4/4",0.684
"Jazz","Moonchild","Now and Then","3AxKyLbBM2FK5UTykResNs",36,0.781,0.559,237387,0.424,0.143,"B",0.123,-14.167,"Major",0.0721,125.869,"3/4",0.152
"Indie","Mt. Joy","I'm Your Wreck","7MzKYpIU3wozsFJDOmI8Es",61,0.408,0.483,233600,0.592,2.42e-06,"E",0.336,-6.962,"Major",0.0445,131.022,"4/4",0.206
"Soul","UMI","Frequently","21PCENmO4iykRvymwJCMJx",51,0.859,0.543,144588,0.461,0,"G",0.738,-10.379,"Minor",0.223,88.703,"4/4",0.289
"Pop","Jason Mraz","More Than Friends (feat. Meghan Trainor)","03VNgdCL9t8aPyvwZecglI",67,0.366,0.451,181360,0.528,0,"D",0.0811,-6.984,"Major",0.0364,139.28,"5/4",0.527
"Soul","Amir Obe","CIGARETTES","3TfTZ3fGLYtR1azsY8iEp4",60,0.0423,0.664,190000,0.38,0.000537,"F#",0.122,-8.297,"Minor",0.0625,144.045,"4/4",0.236
"Classical","Pyotr Ilyich Tchaikovsky","Nutcracker Suite, Op.71a: 2b. Dance of the Sugar-Plum Fairy","5PoEaKYRAYnQmBOQbi04U0",25,0.972,0.465,108173,0.0309,0.791,"E",0.0698,-31.012,"Minor",0.0391,124.184,"4/4",0.0979
"Soundtrack","Alan Silvestri","More Power","3BPGXNSmvdaxeg3dcH1esr",37,0.599,0.219,247720,0.324,0.864,"A",0.212,-13.575,"Major",0.0348,75.694,"4/4",0.0786
"Soul","XYLØ","America","557KWxa3o2DHiCTeJCg2Ss",52,0.038,0.58,256712,0.65,0.000318,"C",0.17,-5.361,"Minor",0.0329,112.021,"4/4",0.194
"R&B","BRIDGE","Parallel","43GOa13VmGWgsa5G5IosqE",43,0.494,0.228,195004,0.368,0.0018,"C#",0.135,-7.902,"Minor",0.0336,75.21,"4/4",0.272
"World","Menahan Street Band","Three Faces","5VtAuAqfZcVcpzEpgERorO",42,0.0252,0.457,274787,0.657,0.805,"A#",0.0646,-6.701,"Major",0.031,99.22,"4/4",0.306
"Jazz","Giovanni Guidi","Avec le temps","6HuVdFgHO5uylwROyKyPVx",38,0.965,0.242,393373,0.0736,0.825,"C",0.104,-25.265,"Major",0.0348,81.354,"4/4",0.0728
"Blues","Alice In Chains","Would?","5sFDReWLrZHLFZFjHsjUTS",71,0.000332,0.305,206773,0.832,2.4e-05,"F#",0.091,-7.981,"Major",0.0398,100.677,"4/4",0.585
"R&B","Jessie J","Price Tag","5mvKuE9Lf9ARVXVXA32kK9",62,0.0281,0.638,223053,0.831,3.06e-06,"F",0.277,-3.944,"Major",0.182,175.038,"4/4",0.685
"Soul","Major Lance","Um, Um, Um, Um, Um, Um, Um","27FhNKYP8B0F3teHdcD5ob",53,0.152,0.849,139173,0.416,0,"B",0.29,-12.302,"Minor",0.0814,117.408,"4/4",0.911
"R&B","SBTRKT","Higher","7ddXYLA5CBEgQA7KbqWJIb",42,0.153,0.596,253965,0.683,0.18,"F",0.149,-6.032,"Minor",0.0605,100.955,"1/4",0.0931
"Folk","Karen O","Bullet With Butterfly Wings (From ""Hanna"")","0S9pzlpE3P2PtmmY9WgPrc",44,0.113,0.484,212090,0.742,2.14e-05,"B",0.134,-5.354,"Minor",0.122,110.153,"4/4",0.199
"Alternative","Ratatat","Cherry","44CLN3rzhW86oTcedUMKOj",46,0.608,0.526,338333,0.352,0.916,"F",0.114,-11.259,"Major",0.0315,125,"4/4",0.0552
"Electronic","Bicep","Just","2WuzAwiZzest2eONspeXMA",55,0.000107,0.793,372555,0.851,0.669,"G",0.032,-6.303,"Major",0.0599,120.002,"4/4",0.62
"Jazz","Snarky Puppy","Semente","7xlbpkfyn00fGVuSgnbdux",42,0.144,0.586,431733,0.646,0.0484,"G",0.31,-7.622,"Minor",0.0578,110.074,"4/4",0.361
"Rock","Rage Against The Machine","Calm Like a Bomb","1hR0fIFK2qRG3f3RF70pb7",56,0.0234,0.315,298893,0.97,2.03e-06,"G",0.122,-5.424,"Major",0.483,149.749,"4/4",0.37
"R&B","Marc E. Bassy","Gossip Columns","1ivICmqHQbfUl7NT3e1XdH",47,0.0792,0.73,211053,0.476,0,"F#",0.0869,-7.391,"Minor",0.105,112.073,"4/4",0.406
"Indie","The Postal Service","Brand New Colony - Remastered","6qMVzWRTOcCyAPI8tlmot4",48,0.0865,0.65,252653,0.587,0.00624,"C",0.365,-6.715,"Major",0.068,174.919,"4/4",0.32
"Children’s Music","Jakob Ogawa","All Your Love","7G7zCzvyqz39BFE7TqPM3O",66,0.293,0.568,175241,0.587,0.329,"B",0.137,-8.814,"Minor",0.127,174.682,"4/4",0.491
"Jazz","Stan Forebee","Our Dream","5ReDeiX4reiIuFZnukka2k",44,0.268,0.631,236013,0.542,0.946,"D",0.384,-8.989,"Major",0.049,82.029,"4/4",0.0915
"Anime","Cold War Kids","No Reason To Run","5terSLsyKi9TLAa3NwKnZm",50,0.129,0.599,192680,0.842,0,"F",0.542,-4.312,"Major",0.0335,100.06,"4/4",0.593
"Ska","The Flatliners","Ouitters","3l85zI3lk3vnFVy5RjEF7F",20,9.13e-06,0.37,123760,0.988,0.0746,"A",0.502,-3.215,"Major",0.113,102.322,"4/4",0.318
"Alternative","Escape the Fate","Ashley","6tO1amT2NLvgsBzBhHOR1S",52,0.00201,0.269,207400,0.904,0,"F",0.312,-5.715,"Major",0.188,177.423,"4/4",0.346
"Children’s Music","The Arcs","Lake Superior","1s5wRbjKYS4PwvRiUDGtVt",55,0.0148,0.51,289486,0.816,0.0574,"D",0.115,-7.127,"Major",0.0484,110.124,"4/4",0.618
"Folk","TV On The Radio","Staring at the Sun","14R2hUgIr8eu1VogXoLqUk",51,0.00304,0.211,241213,0.637,0.00185,"G#",0.107,-7.817,"Major",0.0515,119.224,"4/4",0.148
"Reggae","Los Cafres","Alas Canciones","4f1q6kRlO1qyw7pZIPG3Tp",56,0.0521,0.742,309107,0.532,0.004,"D",0.115,-7.642,"Minor",0.0401,77.996,"4/4",0.71
"Ska","The Wailers","I Shot The Sheriff - Edited Version","04WYtPIfKPAdSCsWVgxprg",27,0.412,0.788,233080,0.653,7.41e-06,"G#",0.0595,-8.367,"Major",0.203,96.582,"4/4",0.696
"Children’s Music","HELLYEAH","Alcohaulin' Ass","1OXzwmEPLq7cR6J6sbcLto",50,0.00995,0.543,233639,0.713,4.17e-05,"D",0.115,-3.405,"Minor",0.0307,76.515,"4/4",0.239
"World","Don Moen","Praise Looks Good On You","5VWs4GtB90CZSQxQU2OXlP",37,0.267,0.365,279307,0.358,0,"G",0.371,-15.121,"Major",0.0398,127.417,"4/4",0.361
"Movie","Henri Salvador","Cherche La Rose - Remastered","5t0rLs4X0LCxm7E6Ls81DW",9,0.476,0.202,205987,0.327,1.14e-05,"C#",0.145,-8.736,"Major",0.0299,172.667,"3/4",0.158
"Soundtrack","Junkie XL","Blood Bag","06QEMEPJmt7BxqazUlssNR",40,0.24,0.274,150356,0.892,0.837,"C#",0.103,-10.687,"Major",0.171,124.702,"4/4",0.0389
"Dance","Madison Beer","Unbreakable","39a5hrymfoFgpMxBn3BAPn",54,0.186,0.728,213640,0.644,0,"G",0.0613,-5.075,"Major",0.0339,122.996,"4/4",0.415
"Anime","Teedra Moses","Be Your Girl (Kaytranada Edition)","7xAE36UUNgyDJDIM4yiucY",62,0.214,0.866,268087,0.679,4.8e-06,"F#",0.101,-6.74,"Minor",0.388,115.015,"4/4",0.272
"Hip-Hop","Moneybagg Yo","Appeal","5QJF9vjHIcOjyj32zrY8fT",47,0.273,0.773,205411,0.614,0,"E",0.245,-7.236,"Minor",0.285,140.024,"4/4",0.302
"Electronic","Hot Chip","Motion Sickness","4ykEElZc4FH9dEyUZtt46z",34,0.0962,0.569,320507,0.923,0.117,"G",0.29,-5.696,"Major",0.0327,125.991,"4/4",0.394
"Indie","Xuitcasecity","Not Nice","53vB6Zqgo6RyH3Yaf7NVgx",60,0.0877,0.761,133824,0.61,0,"E",0.161,-5.784,"Major",0.0794,77.003,"4/4",0.9
"Ska","No Use For A Name","Pride","2FycEpuqPQ4i6Q3BW2Av7Q",25,0.00982,0.348,185933,0.63,0,"C#",0.303,-6.97,"Major",0.0463,163.662,"4/4",0.588
"Classical","Wolfgang Amadeus Mozart","Le Nozze di Figaro, K. 492: Atto terzo. Scene 9 & 10. N.21 Duettino Susanna, La Contessa ""Su l'aria...""","4ovqHepI2onDrvaFifmlok",30,0.978,0.395,175067,0.0685,0,"A#",0.385,-24.812,"Major",0.0586,82.959,"4/4",0.251
"Rap","HoodRich Pablo Juan","Racks On Des Diamonds (feat. Lil Baby)","69a6NtYjOEzfm4ecYeoZI5",58,0.0368,0.905,177216,0.327,0.000745,"B",0.108,-11.393,"Minor",0.149,140,"4/4",0.163
"Rock","Foo Fighters","Monkey Wrench","44wXefe8WB9Fd6xwtmAwbR",68,1.83e-05,0.399,231480,0.953,2.53e-05,"E",0.149,-4.276,"Major",0.0752,174.216,"4/4",0.555
"Children’s Music","Miike Snow","Longshot (7 Nights)","6ijBRwtQ3Raz9eUZpQsCBf",51,0.000693,0.529,248333,0.649,0.000519,"A",0.347,-6.048,"Minor",0.0272,78.996,"4/4",0.363
"R&B","JMSN","Cruel Intentions","391cjBOeOMyPTZZl0yUAiF",57,0.351,0.543,346658,0.301,0.000145,"B",0.467,-9.839,"Minor",0.0826,122.263,"3/4",0.284
"Alternative","Mon Laferte","Amor Completo","00kIWJu9IHiQ6i0qJAU0Z9",66,0.664,0.393,241880,0.418,5.46e-05,"E",0.108,-8.976,"Major",0.0269,175.548,"3/4",0.346
"Blues","Kyle Dion","Hold on to Me","1PCawYuyiURCUeFks8fkh7",53,0.835,0.326,267860,0.395,0.000113,"B",0.0903,-6.399,"Major",0.0342,94.664,"4/4",0.393
"Rock","Phoebe Bridgers","Funeral","2Tbym0L4Xlox9nol0YzPct",56,0.947,0.215,232373,0.263,0.00028,"B",0.0919,-14.416,"Major",0.0378,172.332,"4/4",0.307
"Jazz","Four Tet","Scientists","4W7f4EzaVPJfLvmYwls6l6",52,0.472,0.676,299305,0.54,0.79,"C",0.0755,-10.028,"Major",0.0356,121.967,"4/4",0.304
"Hip-Hop","Young Thug","Scoliosis (feat. Gunna & Duke)","2AKWKzRCuyuMJzMzsJKr8G",53,0.127,0.925,220987,0.639,0,"A#",0.0561,-9.728,"Minor",0.356,140.031,"4/4",0.68
"Rock","Better Oblivion Community Center","Chesapeake","2M83hc6bsgDO0iBybulUOt",58,0.664,0.512,244486,0.235,6.09e-06,"C#",0.115,-13.331,"Major",0.0289,99.01,"4/4",0.0814
"Movie","Howard Ashman","Babkak, Omar, Aladdin, Kasim","6OrQTgcKRfADbOm8xQmS1H",1,0.951,0.714,133920,0.241,2.39e-05,"D",0.167,-10.303,"Minor",0.063,125.074,"4/4",0.819
"Movie","Anthony Kavanagh","Conte Barbe-Bleue","72uxxwt0WYqkisCVzM3b3T",0,0.271,0.698,336160,0.488,0,"B",0.686,-8.602,"Minor",0.92,105.243,"3/4",0.522
"Alternative","Young the Giant","Titus Was Born","14Evt01gsIZVICaK7lWA29",51,0.362,0.586,242627,0.452,0.000912,"C",0.104,-8.481,"Major",0.0391,90.046,"4/4",0.122
"Country","Kenny Chesney","Every Heart","5LNe2e8ABKkCFrCpkPUicZ",50,0.634,0.715,234612,0.518,1.74e-05,"D",0.167,-9.369,"Major",0.0267,137.965,"4/4",0.564
"World","Darlene Zschech","All That We Are - Live","5xyg6R0tR08FWbfMx3Fpcc",32,0.00157,0.415,239493,0.867,7.18e-06,"B",0.452,-5.387,"Major",0.0623,125.072,"4/4",0.417
"Indie","Foster The People","I Would Do Anything for You","5fgb3Md1xjt3mxeBqguiIA",62,0.0372,0.597,214080,0.848,2.33e-05,"C",0.122,-5.841,"Major",0.0308,128.009,"4/4",0.437
"Soul","Emily King","Forgiveness","7kg3CBMx3Y7s3Xdb9bzX3p",41,0.449,0.715,227827,0.367,0.0138,"C",0.11,-10.888,"Major",0.0444,139.998,"4/4",0.492
"Hip-Hop","Carnage","Toca (feat. Timmy Trumpet & KSHMR)","1qm9MfTAoEixNPSqshHqfV",60,0.00569,0.851,223000,0.462,0.816,"D",0.0446,-5.463,"Major",0.163,128.032,"4/4",0.185
"Classical","Samuel Barber","Nocturne, Op. 33","5EheeRn13VJv8Tp6JQCfSa",29,0.987,0.287,249747,0.0789,0.858,"G#",0.112,-23.112,"Major",0.0416,64.27,"4/4",0.0371
"Indie","Ben Howard","Nica Libres At Dusk","5eSH7Aubn6Ol80ynF4MV2L",62,0.76,0.453,394320,0.426,0.392,"A",0.0976,-12.793,"Major",0.031,148.063,"4/4",0.356
"Soul","The Undercover Dream Lovers","Let Go","6hchk7cCDULpk2ag8JFjXQ",54,0.125,0.81,180480,0.344,0.269,"C",0.0723,-8.963,"Minor",0.0326,102.004,"4/4",0.827
"Jazz","Fapy Lafertin Quintet","I Never Mention your Name","7Lk4Hsbx8sH2oBPCgkkn7n",36,0.947,0.621,325000,0.337,0.632,"F",0.0723,-12.266,"Major",0.0441,104.29,"4/4",0.685
"Jazz","Phil Perry","Living For The Love Of You","5CgfGAg9WgIlWIUBa5NCla",37,0.766,0.584,248040,0.539,0.00842,"C",0.308,-9.233,"Minor",0.044,93.042,"4/4",0.462
"Pop","OneRepublic","Wherever I Go","7kftK4n15rl1wbpfjSq2Tk",64,0.0995,0.346,169773,0.7,0,"A#",0.253,-6.407,"Minor",0.0504,100.768,"4/4",0.351
"Comedy","Wyatt Cenac","American Hipster","20RnmVATvxmgmjNFeiXiSo",23,0.864,0.573,339549,0.497,0,"C#",0.699,-13.129,"Major",0.945,84.681,"5/4",0.546
"Reggae","Ocean Alley","Flowers and Booze","5z4FiqAYXTfOuRohAKbZHz",49,0.0406,0.723,243019,0.858,0.0128,"D",0.106,-8.645,"Minor",0.045,118.001,"4/4",0.461
"Rap","Unclenathannn","Bad Idea!","4UtV7K4ekqVyRT6EyNQOon",53,0.469,0.713,162482,0.342,0.155,"A",0.104,-16.991,"Minor",0.0447,129.935,"4/4",0.694
