"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Indie","Chloe x Halle","The Kids Are Alright","4VLViQtnHrWrDdDoigG3dR",53,0.622,0.54,168667,0.486,0,"C",0.12,-7.405,"Major",0.0323,119.871,"4/4",0.491
"Rap","Curren$y","Bottom of the Bottle (feat. August Alsina & Lil Wayne)","4WC72P8F0CnYmqoPYQ7JDD",54,0.0161,0.739,238339,0.539,0,"F#",0.235,-9.735,"Major",0.337,85.082,"4/4",0.835
"Comedy","Brian Regan","News","5kW92tYkYQ7Zs9FRrAfHmw",33,0.859,0.438,183309,0.944,1.39e-06,"D",0.664,-9.398,"Major",0.914,73.995,"4/4",0.0743
"Rock","Stevie Ray Vaughan","Little Wing","5XNpdKmlLJPUbwKQceX2tW",60,0.362,0.475,408480,0.383,0.749,"C#",0.0728,-14.202,"Major",0.0375,114.709,"4/4",0.524
"Indie","Hippo Campus","Boyish","0FFTiimY7SZfLj2hPDOUl3",47,0.0196,0.429,204079,0.974,0.000177,"A",0.668,-1.641,"Major",0.0684,159.921,"4/4",0.58
"Ska","Jaya The Cat","Pass the Ammunition","3nSeMtHnHY9lSPtH2L8pdI",37,0.000996,0.703,198000,0.737,4.38e-05,"G",0.074,-7.363,"Major",0.108,93.624,"4/4",0.712
"Hip-Hop","A$AP Rocky","Hun43rd","1r33iukEx0COYuBzyXPmPP",63,0.444,0.584,242747,0.546,0,"D",0.355,-9.321,"Major",0.0762,136.336,"4/4",0.355
"Soundtrack","Nick Cave","Mars Theme","0wbPn7w9tgrqzpjNXeD9f1",23,0.734,0.437,102656,0.338,0.703,"D",0.114,-12.57,"Major",0.0319,126.763,"4/4",0.0369
"Country","Zac Brown Band","Lance's Song","6fBLZtEeJrmeXMm14ntdZS",42,0.686,0.475,274613,0.397,2.86e-06,"D#",0.0887,-7.685,"Major",0.0282,153.89,"4/4",0.368
"Reggae","Vicente Garcia","La Esquinita","5eze9j86tY7SHBZimfWG4B",45,0.243,0.857,239267,0.546,1.87e-05,"E",0.082,-9.288,"Minor",0.0498,125.005,"4/4",0.621
"Reggae","Mr. Vegas","Certain Law","2e6exwwqtvFp1JbLT73zQf",47,0.209,0.83,197642,0.741,0,"E",0.115,-3.636,"Major",0.278,97.91,"4/4",0.436
"Opera","Giuseppe Verdi","Falstaff, Act III Pt. 1: Ehi! Taverniere! (Live)","5GeKFyCVWXKbPAbmA1Q8Qn",2,0.957,0.196,387840,0.0755,0.000565,"F",0.71,-21.435,"Major",0.0534,71.146,"3/4",0.1
"Movie","Lorie","Près de moi","0shkY3NjECrYLwwUAqCjnl",11,0.0527,0.641,224360,0.936,1.58e-05,"F",0.254,-7.08,"Major",0.0295,104.012,"4/4",0.908
"Hip-Hop","Stitches","Molly Cyrus","4a17WC0Cf5hSKFD6ts57mk",57,0.0966,0.778,164592,0.917,0,"F#",0.119,-5.269,"Major",0.214,99.97,"4/4",0.358
"Reggae","311","1, 2, 3","3IPvTOQ178Cr71exZFMN4H",29,0.2,0.468,179133,0.598,0.000325,"F#",0.0556,-11.466,"Minor",0.0741,142.123,"4/4",0.188
"Rap","Chance the Rapper","Mixtape (feat. Young Thug & Lil Yachty)","0WCbhE2evMrIwRM0DlMy9k",62,0.0498,0.838,292910,0.43,1.59e-05,"C#",0.0977,-5.868,"Major",0.281,126.981,"4/4",0.126
"Jazz","Pat Metheny Group","As It Is","54wk2MJkrGecJuv5ES6O5H",37,0.585,0.551,460760,0.482,0.928,"G",0.109,-13.579,"Major",0.0305,135.943,"4/4",0.394
"Classical","Ali Akbar Khan","Guru Bandana (Prayer)","3OE7sakLSNfcUEPyNsrvaB",38,0.976,0.317,336333,0.0528,0.445,"C",0.152,-14.751,"Major",0.0332,102.368,"5/4",0.165
"Reggae","Aidonia","So Good (Raw)","0Gsum5HMqpi91blwgE8mjI",30,0.0316,0.616,103893,0.819,0,"D",0.351,-3.929,"Major",0.261,122.677,"5/4",0.307
"Rap","Eminem","Chloraseptic (feat. Phresher)","13aKdwvdGjuZDv2OOKyvs7",58,0.0416,0.898,301147,0.753,0,"C#",0.253,-6.336,"Major",0.275,132.066,"4/4",0.414
"Pop","Jake Miller","The Girl That's Underneath (feat. Jabbar Hakeem)","1qSVNR5BJ1EtSK2rw7CRPz",60,0.0824,0.751,186500,0.641,0,"F#",0.164,-6.36,"Minor",0.0426,120.051,"4/4",0.703
"Rock","Imagine Dragons","Next To Me","31VOknKjFrEX47bZXzqcoF",77,0.28,0.301,230289,0.672,3.1e-05,"D",0.0609,-4.497,"Major",0.0623,169.497,"3/4",0.384
"Jazz","Takuya Kuroda","Rising Son","3qGcqL1TIpj6QujrDRWx2F",50,0.203,0.824,283675,0.388,0.895,"C#",0.0852,-9.773,"Major",0.0863,86.041,"4/4",0.925
"World","Brian McBride","Supposed Essay On the Piano (B Major Piano Adagietto)","3lMQcm3usPg3qkbp8x7hmW",37,0.915,0.151,250360,0.191,0.857,"B",0.0916,-20.957,"Major",0.0414,72.235,"3/4",0.0339
"World","Bing & Ruth","Quebec (Climber)","50HRsUsHGPvQruwRJn3wFn",29,0.96,0.0694,355242,0.231,0.796,"D#",0.0979,-19.094,"Major",0.0383,75.584,"4/4",0.0853
"Blues","Raveena","Sweet Time","3wv9jIR1DAGxTRMm1kH6GL",61,0.618,0.819,251433,0.363,0.00199,"C",0.103,-9.466,"Major",0.17,96.001,"4/4",0.55
"Comedy","Tig Notaro","Self Defense/Shark Attack","4IbfUcBebUbp4NODo4PwaX",23,0.876,0.536,757467,0.624,0,"C#",0.733,-11.115,"Major",0.933,144.57,"3/4",0.477
"Rock","Yellowcard","Ocean Avenue","23oxJmDc1V9uLUSmN2LIvx",72,3.43e-05,0.486,198267,0.904,2.83e-05,"F#",0.0947,-3.751,"Minor",0.0638,173.734,"4/4",0.786
"Jazz","The Bar-Kays","Soul Finger","085diW9d1iWe9qeNQiDYOw",40,0.142,0.736,142773,0.462,0.836,"E",0.231,-15,"Major",0.031,115.845,"4/4",0.859
"Dance","Foals","Late Night - Solomun Remix","0vfZwjKXAvVg6KPOtQTumk",61,0.0242,0.849,504347,0.574,0.573,"G",0.104,-11.77,"Major",0.0532,122.002,"4/4",0.161
"Reggae","Yellowman","Good Loving","3lIhRgVbmzU2hDQpxzhF8R",27,0.0627,0.801,191000,0.556,0,"G#",0.144,-6.383,"Major",0.0818,141.273,"4/4",0.752
"Rock","Pink Floyd","Marooned","6bIPHR8AJG5HAcn9oF21Ma",56,0.386,0.412,330385,0.34,0.574,"G",0.12,-14.836,"Major",0.0294,74.212,"4/4",0.144
"Reggae","The Movement","Cool Me Down","6cmDFdYUqEgf3ZiG9cMaFi",42,0.00621,0.734,252079,0.648,0.0325,"A#",0.0686,-7.867,"Major",0.039,139.993,"4/4",0.624
"Soundtrack","Henry Jackman","Eggsy Is Back","3ZuSGwya3hQ2Ybiy4Jj5DE",40,0.148,0.215,350200,0.611,0.852,"C#",0.0854,-9.616,"Major",0.0418,118.871,"3/4",0.0397
"Indie","FIDLAR","West Coast","41hKOXSa1WMSpdQgsgK0fc",48,0.000397,0.303,202573,0.998,0,"E",0.361,-1.693,"Major",0.0661,181.944,"4/4",0.371
"Soundtrack","Geoff Zanelli","Nothing Ever Bad Came from Bouncing","4z91rMxE705JUARgnb3tJY",27,0.848,0.354,100720,0.232,0.803,"D#",0.176,-19.061,"Major",0.0611,77.392,"4/4",0.168
"Reggae","Youssoupha","Avoir de l'argent","668q2NrwYwDkDxpPfYZGaC",52,0.461,0.582,253573,0.657,0,"E",0.148,-7.995,"Minor",0.295,84.567,"4/4",0.24
"Opera","Jules Massenet","Meditation: Méditation from Thaïs","0XfFRLi9G87t57kqZAzeef",49,0.872,0.0847,331933,0.0693,0.499,"E",0.0923,-23.23,"Minor",0.0545,58.759,"4/4",0.0361
"Soul","Betty Wright","Tonight Is The Night (Parts 1&2)","5YoKhHQoQS6Nwn7rKc0qii",46,0.267,0.776,499400,0.768,2.4e-06,"D",0.983,-5.019,"Major",0.0502,101.591,"4/4",0.838
"R&B","Terrace Martin","What You Won't Do For Love","5X3012Ox7FlfpxsiTHuy0o",41,0.0138,0.597,349760,0.478,0.000148,"C#",0.155,-9.75,"Major",0.04,82.107,"4/4",0.387
"Electronic","Adventure Club","Thunderclap","282ZjYfTQuNAxOi4hxQ4Og",35,0.000352,0.642,273949,0.902,0.757,"F",0.311,-4.631,"Minor",0.0392,127.99,"4/4",0.295
"Electronic","Flunk","Probably","0viNviq4EArpYSNwznmt9i",28,0.0133,0.576,278439,0.601,0.000141,"E",0.177,-7.264,"Minor",0.0367,82.017,"4/4",0.466
"Reggaeton","De La Ghetto","Perder El Control (feat. Randy)","20HNWTpUmxPYAcOHaJqP2t",22,0.00109,0.6,218767,0.89,0,"C",0.52,-4.804,"Minor",0.0638,127.057,"4/4",0.343
"Hip-Hop","Drake","Do Not Disturb","2KvHC9z14GSl4YpkNMX384",73,0.234,0.787,283551,0.69,0,"G",0.112,-6.206,"Minor",0.404,171.029,"4/4",0.465
"Reggae","Slightly Stoopid","I'm On Fire","7cnEZsRXMzyiobXNURtgfk",34,0.91,0.534,149733,0.384,0.0675,"E",0.107,-11.615,"Major",0.0363,87.641,"4/4",0.443
"Opera","Antonio Caldara","""Vanne pentita a piangere""","754LNPDxC7nsm9xANeL0ID",40,0.984,0.228,525000,0.0573,0.0437,"A",0.187,-23.794,"Major",0.0626,81.272,"4/4",0.0665
"Reggaeton","Jamby el Favo","Tu Si","7qEuy4TmKE5qEuaaluzvxg",50,0.361,0.896,256702,0.636,1.39e-05,"C#",0.101,-6.377,"Major",0.363,144.092,"4/4",0.64
"Opera","Luciano Pavarotti","Il Trovatore / Act 3: ""Di quella pira""","75rjz6VnTEgU7KW1fgazOq",18,0.927,0.326,198507,0.488,0.0266,"C",0.105,-8.942,"Major",0.0872,82.505,"4/4",0.326
"Pop","Drake","Elevate","3szf2z1Cy1QMrtHrbn8rz9",73,0.015,0.758,184960,0.474,0,"C#",0.116,-8.72,"Major",0.146,76.062,"4/4",0.0541
"Classical","Andrea Bocelli","L'amore è una cosa meravigliosa - From ""Love Is A Many-Splendored Thing""","33SwWScAR3p0ziK5m0jQBT",29,0.863,0.205,203663,0.338,2.02e-05,"C",0.11,-10.787,"Minor",0.0319,83.191,"4/4",0.148
"R&B","Trevor Jackson","All I Am (feat. Lecrae)","2OkH82e23t5T6uaDOcn78b",41,0.0251,0.621,188398,0.613,0,"E",0.148,-6.549,"Minor",0.0816,119.826,"4/4",0.35
"Children’s Music","Two Feet","Not A Radio Song","6n56kTtFaMEbz0rYODYNdq",51,0.537,0.529,92853,0.712,0.413,"C",0.0865,-5.428,"Major",0.0347,140.123,"4/4",0.0398
"Soundtrack","Ramin Djawadi","A Game I Like to Play","2uOP0kwrV38mTtcIdNwLWO",44,0.672,0.156,105187,0.0511,0.745,"F",0.0945,-20.164,"Minor",0.0426,74.486,"4/4",0.0336
"Children’s Music","Linkin Park","Session","5KNJ2qBD92lNfdcdcHmzEY",48,0.0336,0.562,143800,0.936,0.727,"A#",0.537,-7.8,"Major",0.0617,98.039,"4/4",0.235
"Country","Jelly Roll","Long Long Time","3hliI7ammMC4VmlphaL4TH",39,0.0153,0.571,200294,0.703,1.41e-05,"B",0.342,-8.33,"Minor",0.167,151.94,"4/4",0.285
"Soundtrack","Michael Kamen","Sir Guy Of Gisborne And The Escape To Sherwood","38K0HhGQDpDWfAWDfrapz9",28,0.603,0.111,447773,0.18,0.866,"A",0.0761,-18.885,"Minor",0.0494,63.226,"4/4",0.0922
"R&B","Meghan Trainor","Hopeless Romantic","0wb0X7n3cAKeajIOguyd9t",52,0.736,0.624,245120,0.315,0,"C",0.115,-8.246,"Major",0.0276,88.259,"3/4",0.525
"Soul","Belly","Maintain","1k9B8MqhGKbVV3dTpwUxn5",61,0.333,0.878,216240,0.62,0,"D",0.391,-5.485,"Major",0.112,133.027,"4/4",0.218
"Reggaeton","Maluma","Let's Summer (Veraneemos) (feat. Lellêzinha)","3DEFJfHxQSMl1YUdUUabQT",48,0.0912,0.709,115584,0.737,0,"G",0.385,-5.931,"Major",0.194,93.002,"4/4",0.485
"Jazz","Medeski, Martin & Wood","Last Chance To Dance Trance (Perhaps)","0NVajjM77YBBAqHYMFSOjQ",36,0.552,0.555,452560,0.305,0.888,"D",0.169,-20.28,"Major",0.0424,87.137,"4/4",0.739
"Children’s Music","STRFKR","Golden Light","4O2aCfXPP9FfPoIPixwVBz",51,0.52,0.573,283057,0.67,0.806,"G#",0.321,-11.437,"Minor",0.0331,96.991,"4/4",0.159
"World","Iron Bell Music","Pulling Me In","7KwG6NbQcvi4IzlIDx38oQ",31,0.349,0.333,334087,0.359,5.03e-05,"G",0.0721,-9.788,"Major",0.0308,143.937,"4/4",0.093
"Indie","Lake Street Dive","Shame, Shame, Shame","6vSNvssxO543E3fD9hwzvu",54,0.261,0.737,260053,0.723,9.69e-05,"G#",0.085,-5.891,"Major",0.05,115.384,"4/4",0.653
"Children’s Music","The Struts","Could Have Been Me","3IyCL4Em1GOpNGDf451Hg1",63,0.0158,0.541,187653,0.907,0.000185,"E",0.34,-4.512,"Major",0.0642,80.029,"4/4",0.434
"Comedy","D.L. Hughley","Mind Games","7gZf2ryPSPYffvvHMwaoQl",27,0.798,0.527,213373,0.972,0,"D#",0.723,-7.123,"Major",0.926,83.589,"4/4",0.109
"Blues","Big Daddy Weave","Alive","0JL62s3HOx8rf2qTv7EG8J",54,9.41e-05,0.516,205667,0.783,0,"C",0.0918,-5.569,"Major",0.0405,146.098,"4/4",0.394
"Hip-Hop","Brennan Savage","Numb","67e7sjTnaFwo3C4HKZveNd",59,0.0626,0.552,126252,0.673,0.194,"B",0.268,-10.4,"Major",0.0531,124.985,"4/4",0.101
"Opera","Georges Bizet","Bizet: Carmen, WD 31, Act 2 Scene 5: No. 17b, Cantabile, ""La fleur que tu m'avais jetée"" (Don José)","4n2H1hJD1zSbsiU8sioBi1",15,0.982,0.241,225507,0.207,0.00226,"C#",0.114,-16.353,"Major",0.0374,86.885,"1/4",0.0735
"Alternative","St. Lucia","Dancing On Glass","0aersVHlGGXcHeRvHtuaSt",62,0.0189,0.564,246333,0.945,0,"C#",0.359,-4.705,"Major",0.0493,101.003,"4/4",0.399
"Indie","The Dig","I Already Forgot Everything You Said","046r9OIF1bHuTeZoyk3b6r",50,0.522,0.541,305360,0.475,0.144,"D",0.0805,-10.989,"Major",0.0378,116.444,"4/4",0.343
"Folk","Lord Huron","In the Wind","6gTglnHm9CIGGRox5TtMd9",43,0.721,0.524,299360,0.487,0.0432,"G",0.105,-9.684,"Major",0.0306,120.016,"4/4",0.167
"Classical","Giovanni Battista Sammartini","III. Allegro","3log0WhxOP6DCrpefnFS8x",0,0.938,0.555,127107,0.0961,0.0119,"E",0.163,-20.021,"Major",0.0512,121.25,"4/4",0.566
"Soul","Slave","Watching You","5nNGWT6o8meSgBjLGMMOgL",48,0.041,0.802,281920,0.592,0,"G",0.242,-9.653,"Major",0.0661,110.733,"4/4",0.886
"Hip-Hop","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","5gflgO9EPbIBf16n5TKnQS",65,0.041,0.808,232020,0.697,0,"A#",0.0546,-5.899,"Major",0.241,95.06,"4/4",0.554
"Opera","Giuseppe Verdi","Requiem","6WXbs7R1dNfpBlMqoYkadh",22,0.956,0.151,519307,0.0849,0.156,"A",0.0791,-21.708,"Major",0.042,83.009,"1/4",0.0394
"Soundtrack","Yann Tiersen","Gwennilied","2oAT0BkeMiL0zqy2zqBYBv",30,0.932,0.313,273213,0.286,0.232,"A",0.107,-11.821,"Major",0.0318,100.45,"4/4",0.0467
"Blues","Red Hot Chili Peppers","If","4fYFXbcEDPfl4Yv2Fbwr9Q",50,0.836,0.34,172400,0.15,0,"A",0.307,-12.69,"Major",0.0352,128.259,"3/4",0.224
"Children’s Music","Linkin Park","From The Inside","60IkVf7UfQXmt5CwkpcX8a",57,0.042,0.466,173933,0.965,0,"C#",0.101,-2.597,"Minor",0.0904,95.028,"3/4",0.453
"Rap","Upchurch","Dirty South","2APxijdVoN8AIrS1AuCMAT",56,0.239,0.583,169506,0.459,0,"A",0.111,-8.422,"Minor",0.0304,99.809,"4/4",0.357
"Soul","Arin Ray","Stressin","0ldMpAK5CUzrwQyu5V4PdF",43,0.386,0.728,180767,0.628,0.1,"C#",0.112,-9.898,"Major",0.22,150.082,"4/4",0.33
"Soul","The Knocks","Brazilian Soul (feat. Sofi Tukker) - Addal Remix","5EhlQgSiQeoB2tnbzw5X5m",45,0.0149,0.763,161976,0.728,0.0011,"C#",0.068,-7.085,"Major",0.0762,109.911,"4/4",0.394
"R&B","Ravyn Lenae","Moon Shoes","7hMUEYcx1aApliI6CAqvBS",53,0.438,0.491,167747,0.636,0.0248,"A",0.132,-6.926,"Major",0.0614,109.639,"5/4",0.277
"Indie","Sampha","Plastic 100°C","0P5bg4JX1fUplClPC0nkUS",60,0.735,0.596,316188,0.362,0.00216,"D#",0.654,-11.879,"Minor",0.0535,132.067,"4/4",0.175
"Dance","Grimes","Pin","4EbkpSxyWfJcpqzO2MzPz7",50,0.00569,0.611,212440,0.886,0.000763,"A#",0.286,-4.696,"Major",0.0506,141.963,"4/4",0.692
"Rap","El Alfa","Con Silenciador","38QUqCz132DT89ej2Jro1s",65,0.509,0.96,174828,0.82,1.73e-05,"C#",0.123,-3.13,"Major",0.219,116.048,"4/4",0.363
"Rap","Breaking Benjamin","So Cold","3xXKwkmkrpZmGpIof83xbE",58,0.00225,0.485,273040,0.776,0.000102,"C",0.124,-5.472,"Minor",0.0525,153.055,"4/4",0.26
"Indie","Sticky Fingers","Rum Rage","5uBK8Ap1BCEc4GgMcEjeic",67,0.873,0.594,252300,0.273,0,"F",0.0895,-9.402,"Major",0.0291,131.851,"4/4",0.362
"Rock","Wilson Pickett","In The Midnight Hour","4NRQwaks9r58tTDvr4iEyv",60,0.224,0.79,154947,0.553,0,"E",0.0972,-7.108,"Major",0.0386,111.544,"4/4",0.873
"Rock","Megadeth","Hangar 18 - Remastered 2004","6b6uLZsoGhObYexIxnRbIb",61,5.87e-05,0.248,311200,0.988,0.84,"D",0.323,-3.74,"Major",0.144,115.298,"4/4",0.149
"Comedy","Lewis Black","Air Traffic Control","66CmHnb50cdmdrmjHXkYy6",18,0.825,0.478,570387,0.851,0,"C#",0.698,-9.329,"Minor",0.929,80.843,"3/4",0.0396
"Soul","Marvin Gaye","Come Live With Me Angel","7gs18umrgrIpRlDQIzKhpH",46,0.514,0.573,388547,0.686,0.0627,"B",0.128,-9.897,"Minor",0.0358,80.066,"4/4",0.811
"Soul","Sophie Meiers","Something About You","4WpawRrVBCjPtmvlEmQdmc",58,0.722,0.809,220000,0.338,0.34,"B",0.113,-11.03,"Minor",0.0349,120.066,"4/4",0.508
"Reggaeton","DrefQuila","Goosebumps","64kzEOeznvNgkdfKnqPWpK",38,0.469,0.67,251333,0.566,0,"E",0.202,-8.672,"Minor",0.0427,129.986,"4/4",0.419
"Dance","LMFAO","I'm In Miami Bitch","1vaUxfrERQIQfJ1wBTmeRE",50,0.00489,0.937,227933,0.48,3.45e-05,"F#",0.192,-7.324,"Minor",0.351,127.944,"4/4",0.722
"Country","Colt Ford","Outshine Me","3uWtFB1m61OqYpgzD7CDcX",41,0.00391,0.754,232290,0.778,0,"A",0.279,-5.536,"Major",0.0603,132.013,"4/4",0.943
"Classical","Jules Massenet","Méditation de Thaïs","1OifapAqjUL6WOMEF4D7Qj",31,0.977,0.0677,293000,0.0708,0.914,"E",0.107,-25.522,"Minor",0.0517,69.547,"3/4",0.0393
"Reggaeton","Musicologo Y Menes","Subelo (feat. Farruko)","1YhNIl1CEsil9yNoSdk3af",24,0.131,0.761,177640,0.79,0,"G",0.103,-5.024,"Minor",0.0484,88.973,"4/4",0.566
"Classical","Nick Johnston","Remarkably Human","1yKRrR2oPVLUm6upovLq3x",38,0.0421,0.438,398387,0.781,0.839,"D#",0.104,-6.19,"Minor",0.0441,144.849,"4/4",0.11
"Indie","Tegan and Sara","Closer","4dTVgHZFPlaq9nPbLVVLSG",61,0.00174,0.588,209280,0.751,6.57e-05,"C",0.353,-7.588,"Major",0.0328,136.979,"4/4",0.52
"Classical","Carl Orff","Carmina Burana: III. Primo vere: Veris leta facies (The Joyous Face of Spring)","6OMkv9G9T6ciNVpnqRY0Gy",36,0.914,0.161,310667,0.0023,0.197,"A",0.133,-40.653,"Minor",0.0457,131.165,"5/4",0.073
"Indie","I Am Oak","Woandering","5E9uahV1IHYZ4qyJMvgpkp",59,0.922,0.692,224687,0.255,0.488,"E",0.344,-13.146,"Major",0.0274,88.041,"4/4",0.21
"Opera","Montserrat Caballé","The Golden Boy","4VkuqM5MzFwQV8P3Z5eNKB",26,0.744,0.315,364800,0.362,1.32e-06,"C#",0.0964,-11.689,"Major",0.0337,79.623,"4/4",0.218
"World","SEU Worship","Deeper (Christ Your Love) [Live]","2Jz6sge0LT1Gm1tKftKnUl",49,0.0552,0.451,299498,0.35,0,"G#",0.757,-10.436,"Major",0.0275,102.902,"4/4",0.131
"Electronic","Lusine","Arterial","4peVRcmAcueJlmM0dFd8OX",41,0.252,0.841,254962,0.588,0.767,"B",0.11,-11.024,"Major",0.0744,90.022,"4/4",0.308
"Folk","Fractures","It's Alright","6yGbXzjKMIulJgmZvcuV3t",49,0.762,0.258,250373,0.26,0.211,"C",0.0826,-16.848,"Major",0.0359,112.823,"4/4",0.0382
"Folk","City and Colour","Rain","27alNoU2RwYPE2358fGn1U",37,0.84,0.547,225387,0.461,2.31e-05,"F#",0.104,-6.923,"Major",0.0318,120.122,"4/4",0.273
"Jazz","Ajmw","Day Break","3yqr0g4j28880FGFF8bjGV",42,0.782,0.745,90000,0.359,0.907,"C",0.106,-8.201,"Major",0.0596,91.052,"4/4",0.746
"Opera","José Carreras","País Petit","5uF3QWgvSI4OBIFTRjCVYS",17,0.967,0.313,199333,0.249,0.00109,"F",0.104,-12.068,"Major",0.0367,142.459,"4/4",0.233
"Folk","The Shins","Know Your Onion!","4Dl27YkWJKEwtsJQzezJ3o",46,0.53,0.487,149347,0.614,7.2e-05,"E",0.143,-6.771,"Major",0.0569,137.406,"4/4",0.61
"Classical","Joaquín Rodrigo","Fantasía para un Gentilhombre: IIa. Españoleta","1YNCqpQZR3PFwlyQ7cbwxZ",44,0.983,0.328,304467,0.0474,0.909,"A",0.122,-23.403,"Minor",0.0354,87.896,"4/4",0.206
"Rock","Cake","Frank Sinatra","5OLjhk2db14wAFMmWjrxGw",53,0.184,0.679,241027,0.513,0.0242,"G",0.177,-9.2,"Major",0.0417,114.225,"4/4",0.554
"Ska","Fishbone","Modern Industry","4YmNnFmPeCuQMYhyAEZsSC",16,0.0191,0.603,265467,0.658,0.000519,"D#",0.0565,-12.842,"Major",0.153,157.92,"4/4",0.857
"Alternative","Rexx Life Raj","Handheld GPS","677ai1ZuIvkr13W5vSR9wn",49,0.2,0.805,133198,0.606,0,"A",0.145,-7.679,"Minor",0.267,123.942,"4/4",0.513
"Rock","Mt. Joy","Silver Lining","2fpDrL2Vpee0JnM6AoUFvl",66,0.000921,0.486,199827,0.638,0,"C",0.078,-6.231,"Major",0.0323,144.458,"4/4",0.178
"Dance","Charlie Puth","Marvin Gaye (feat. Meghan Trainor)","6ukMqDxnOPOgoHdak7Kyp3",73,0.417,0.795,190453,0.616,0,"C#",0.349,-5.281,"Minor",0.06,110.015,"4/4",0.815
"R&B","Amir Obe","WISH YOU WELL","5TidpShGz6Jxsbx8fzKDlC",61,0.0207,0.851,192600,0.359,0,"C",0.105,-8.335,"Major",0.0832,137.034,"4/4",0.159
"Reggaeton","Donny Caballero","Pal Carajo","59PuROkPxyno3bqbs780Vh",38,0.0912,0.725,191523,0.84,0,"F#",0.0798,-4.59,"Major",0.23,184.025,"4/4",0.922
"Opera","Gioachino Rossini","La danza","4ipcSstp3RIkemVsfIukeR",10,0.99,0.432,216307,0.23,0.000534,"G#",0.663,-16.933,"Major",0.179,69.489,"4/4",0.462
"Rock","Little Feat","Fool Yourself","6tBnLpw8NNAIgOthHyLgHv",51,0.183,0.541,196867,0.545,0.00383,"D",0.0527,-9.595,"Major",0.0409,77.383,"4/4",0.705
"Country","Zac Brown Band","Keep Me In Mind","7zNM46fo01dCBidY4yGNTZ",57,0.159,0.684,214107,0.715,0,"F#",0.181,-6.132,"Major",0.0336,96.018,"4/4",0.563
"Reggaeton","Don Omar","En Lo Oscuro","03eqlziOWq8JcWtGlKdpGz",40,0.122,0.758,258306,0.846,0,"E",0.114,-4.07,"Minor",0.169,93.01,"4/4",0.49
"Anime","Smino","KOVERT","23MF54AtVwpMkuQb4R70Rq",53,0.829,0.784,278500,0.378,0.000805,"D#",0.111,-8.931,"Minor",0.326,76.501,"4/4",0.588
"Dance","Taylor Swift","Eyes Open","7wjbSn8QHsxqKXU5M0jXGM",49,0.00667,0.598,244587,0.724,0.00187,"G",0.0839,-7.226,"Major",0.0344,137.116,"4/4",0.299
"Classical","Akihiko Matsumoto","Sakae In Action","50i3kTvePdWluWJpQC5AvM",25,0.976,0.728,189480,0.199,0.894,"A",0.114,-15.241,"Minor",0.0373,106.002,"4/4",0.604
"Movie","Bruce Broughton","Shuttle to the Ship","7G4DYnPYG6VALTi3JkPD7Z",15,0.969,0.232,113827,0.197,0.834,"E",0.122,-15.585,"Minor",0.0354,102.797,"4/4",0.0546
"Soul","Q-Tip","Life Is Better","4GRxW50GO0Yc5Pp9LK62Rw",38,0.385,0.886,281040,0.447,0,"B",0.252,-7.404,"Minor",0.198,96.19,"4/4",0.679
"Children’s Music","The Black Keys","Everlasting Light","6dU5RxthbuaN31bRbEDlNw",58,0.127,0.641,203773,0.582,0.00632,"E",0.354,-6.554,"Major",0.0483,181.039,"4/4",0.725
"Classical","Carl Philipp Emanuel Bach","Bach, CPE: Flute Concerto in A Minor, Wq 166, H. 430: I. Allegro assai","5hlFW1Eer3qcjbgf6nMFDb",30,0.945,0.549,497132,0.225,0.894,"A",0.0602,-20.591,"Minor",0.0455,86.558,"3/4",0.572
"Movie","Chorus","Gumowe palto","1JxnV4RGAfEoRErwslnAcL",0,0.0104,0.583,219827,0.91,1.63e-06,"C",0.265,-6.695,"Major",0.0707,128.031,"4/4",0.838
"Dance","The Aces","Strong Enough","4TUUX0HBniLSo4U90DFees",45,0.243,0.632,227661,0.928,2.15e-05,"G",0.158,-3.202,"Minor",0.0715,103.03,"4/4",0.677
"Comedy","Lewis Black","Body Scanner","42e6YbLy9OYGTt2BSDh5ES",23,0.765,0.676,112293,0.633,0,"F#",0.921,-8.149,"Minor",0.953,93.575,"4/4",0.223
"R&B","Empire Cast","Chasing The Sky","3WjrpeXCi4lQBUjVLSlpmu",46,0.259,0.395,267827,0.488,0,"E",0.107,-8.91,"Major",0.215,81.968,"4/4",0.0743
"R&B","Wet","Weak","18ilxfmgv5JeiYmqO8G9u9",50,0.339,0.633,225720,0.319,0.00943,"C",0.202,-10.108,"Major",0.0379,131.886,"4/4",0.0638
"Reggae","Tash Sultana","Blackbird","03Ck8sPYEI1YTdJBBOMP6D",47,0.727,0.372,574512,0.65,0.563,"G#",0.108,-8.593,"Major",0.0428,138.721,"4/4",0.202
"Hip-Hop","1K Phew","Sticks and Stones","5muKvHR7HM6jYXX7EKDpg2",48,0.052,0.804,206667,0.639,0,"C#",0.0959,-6.021,"Minor",0.122,144.035,"4/4",0.21
"Children’s Music","Ratatat","Wildcat","4EBisBBehGON4ESJsNZBsP",55,0.0479,0.703,260173,0.718,0.432,"C#",0.0415,-7.522,"Major",0.0669,115.993,"4/4",0.785
